Entity,Code,Year,Fossil fuels (TWh)
Other Northern Africa (EI),,1982,130.22192
Other Northern Africa (EI),,1983,139.89351
Other Northern Africa (EI),,1984,137.16132
Other Northern Africa (EI),,1985,154.52353
Other Northern Africa (EI),,1986,158.33784
Other Northern Africa (EI),,1987,175.22914
Other Northern Africa (EI),,1988,178.22922
Other Northern Africa (EI),,1989,192.11206
Other Northern Africa (EI),,1990,187.26663
Other Northern Africa (EI),,1991,186.06117
Other Northern Africa (EI),,1992,185.04416
Other Northern Africa (EI),,1993,196.07109
Other Northern Africa (EI),,1994,214.20712
Other Northern Africa (EI),,1995,225.94406
Other Northern Africa (EI),,1996,231.3989
Other Northern Africa (EI),,1997,240.66246
Other Northern Africa (EI),,1998,250.60071
Other Northern Africa (EI),,1999,247.78546
Other Northern Africa (EI),,2000,266.997
Other Northern Africa (EI),,2001,273.01974
Other Northern Africa (EI),,2002,270.28766
Other Northern Africa (EI),,2003,280.01123
Other Northern Africa (EI),,2004,302.73468
Other Northern Africa (EI),,2005,309.08694
Other Northern Africa (EI),,2006,312.92316
Other Northern Africa (EI),,2007,305.11615
Other Northern Africa (EI),,2008,316.6858
Other Northern Africa (EI),,2009,337.67123
Other Northern Africa (EI),,2010,348.3493
Other Northern Africa (EI),,2011,251.1536
Other Northern Africa (EI),,2012,299.96414
Other Northern Africa (EI),,2013,322.4142
Other Northern Africa (EI),,2014,316.93054
Other Northern Africa (EI),,2015,296.26544
Other Northern Africa (EI),,2016,304.0296
Other Northern Africa (EI),,2017,339.76257
Other Northern Africa (EI),,2018,344.33734
Other Northern Africa (EI),,2019,348.7658
Other Northern Africa (EI),,2020,311.57373
Other Northern Africa (EI),,2021,375.07367
Other Northern Africa (EI),,2022,391.15567
Other Northern Africa (EI),,2023,409.0238
Other Northern Africa (EI),,2024,423.79318
Other South America (EI),,1965,37.881836
Other South America (EI),,1966,37.49353
Other South America (EI),,1967,38.604813
Other South America (EI),,1968,39.254646
Other South America (EI),,1969,42.249004
Other South America (EI),,1970,43.236153
Other South America (EI),,1971,44.324852
Other South America (EI),,1972,47.08927
Other South America (EI),,1973,48.096607
Other South America (EI),,1974,46.920715
Other South America (EI),,1975,51.97471
Other South America (EI),,1976,54.058323
Other South America (EI),,1977,55.65902
Other South America (EI),,1978,62.53821
Other South America (EI),,1979,65.56021
Other South America (EI),,1980,63.205765
Other South America (EI),,1981,63.113293
Other South America (EI),,1982,57.97335
Other South America (EI),,1983,51.977646
Other South America (EI),,1984,50.274906
Other South America (EI),,1985,50.703735
Other South America (EI),,1986,50.518314
Other South America (EI),,1987,52.25926
Other South America (EI),,1988,56.82721
Other South America (EI),,1989,58.89089
Other South America (EI),,1990,56.648567
Other South America (EI),,1991,61.35499
Other South America (EI),,1992,65.23242
Other South America (EI),,1993,68.2305
Other South America (EI),,1994,71.75433
Other South America (EI),,1995,82.15202
Other South America (EI),,1996,85.7404
Other South America (EI),,1997,84.94532
Other South America (EI),,1998,87.38807
Other South America (EI),,1999,95.74641
Other South America (EI),,2000,85.61958
Other South America (EI),,2001,81.33338
Other South America (EI),,2002,81.57057
Other South America (EI),,2003,85.59707
Other South America (EI),,2004,91.69315
Other South America (EI),,2005,94.734955
Other South America (EI),,2006,98.07065
Other South America (EI),,2007,107.35199
Other South America (EI),,2008,120.630394
Other South America (EI),,2009,124.44303
Other South America (EI),,2010,125.44927
Other South America (EI),,2011,136.89539
Other South America (EI),,2012,139.16524
Other South America (EI),,2013,143.3869
Other South America (EI),,2014,145.47922
Other South America (EI),,2015,147.25558
Other South America (EI),,2016,154.71468
Other South America (EI),,2017,159.96918
Other South America (EI),,2018,165.5958
Other South America (EI),,2019,167.38011
Other South America (EI),,2020,148.8675
Other South America (EI),,2021,171.28676
Other South America (EI),,2022,176.08957
Other South America (EI),,2023,182.44557
Other South America (EI),,2024,204.4808
Other Southern Africa (EI),,1965,1.0976726
Other Southern Africa (EI),,1966,1.4300563
Other Southern Africa (EI),,1967,1.538517
Other Southern Africa (EI),,1968,1.6799877
Other Southern Africa (EI),,1969,1.7584188
Other Southern Africa (EI),,1970,1.9362065
Other Southern Africa (EI),,1971,2.0519533
Other Southern Africa (EI),,1972,2.1556544
Other Southern Africa (EI),,1973,2.4585528
Other Southern Africa (EI),,1974,3.045189
Other Southern Africa (EI),,1975,3.4051282
Other Southern Africa (EI),,1976,4.2261825
Other Southern Africa (EI),,1977,4.7024603
Other Southern Africa (EI),,1978,5.5076776
Other Southern Africa (EI),,1979,6.040683
Other Southern Africa (EI),,1980,6.3187933
Other Southern Africa (EI),,1981,6.3886995
Other Southern Africa (EI),,1982,6.5606966
Other Southern Africa (EI),,1983,6.032786
Other Southern Africa (EI),,1984,6.2063637
Other Southern Africa (EI),,1985,6.861059
Other Southern Africa (EI),,1986,7.6732254
Other Southern Africa (EI),,1987,7.86267
Other Southern Africa (EI),,1988,8.827703
Other Southern Africa (EI),,1989,9.859053
Other Southern Africa (EI),,1990,21.24229
Other Southern Africa (EI),,1991,21.202818
Other Southern Africa (EI),,1992,23.582405
Other Southern Africa (EI),,1993,23.900114
Other Southern Africa (EI),,1994,25.306595
Other Southern Africa (EI),,1995,26.272255
Other Southern Africa (EI),,1996,25.377449
Other Southern Africa (EI),,1997,27.270971
Other Southern Africa (EI),,1998,29.52845
Other Southern Africa (EI),,1999,30.479895
Other Southern Africa (EI),,2000,30.78739
Other Southern Africa (EI),,2001,31.84032
Other Southern Africa (EI),,2002,31.265684
Other Southern Africa (EI),,2003,31.423363
Other Southern Africa (EI),,2004,31.877277
Other Southern Africa (EI),,2005,33.729576
Other Southern Africa (EI),,2006,33.00097
Other Southern Africa (EI),,2007,34.35211
Other Southern Africa (EI),,2008,36.53492
Other Southern Africa (EI),,2009,37.638103
Other Southern Africa (EI),,2010,32.39368
Other Southern Africa (EI),,2011,36.676346
Other Southern Africa (EI),,2012,41.22335
Other Southern Africa (EI),,2013,41.678684
Other Southern Africa (EI),,2014,45.309235
Other Southern Africa (EI),,2015,46.79562
Other Southern Africa (EI),,2016,47.18421
Other Southern Africa (EI),,2017,48.96125
Other Southern Africa (EI),,2018,52.51803
Other Southern Africa (EI),,2019,49.676266
Other Southern Africa (EI),,2020,42.998444
Other Southern Africa (EI),,2021,48.524006
Other Southern Africa (EI),,2022,47.771362
Other Southern Africa (EI),,2023,47.44051
Other Southern Africa (EI),,2024,48.40262
Pakistan,PAK,1965,75.7296
Pakistan,PAK,1966,76.34586
Pakistan,PAK,1967,84.022446
Pakistan,PAK,1968,94.87881
Pakistan,PAK,1969,94.8699
Pakistan,PAK,1970,94.31351
Pakistan,PAK,1971,86.08908
Pakistan,PAK,1972,77.08459
Pakistan,PAK,1973,82.0584
Pakistan,PAK,1974,89.53542
Pakistan,PAK,1975,92.569435
Pakistan,PAK,1976,93.277565
Pakistan,PAK,1977,99.94885
Pakistan,PAK,1978,104.34914
Pakistan,PAK,1979,114.32906
Pakistan,PAK,1980,128.24297
Pakistan,PAK,1981,138.45956
Pakistan,PAK,1982,152.03407
Pakistan,PAK,1983,159.60776
Pakistan,PAK,1984,169.57524
Pakistan,PAK,1985,178.54852
Pakistan,PAK,1986,192.92155
Pakistan,PAK,1987,210.10388
Pakistan,PAK,1988,224.25258
Pakistan,PAK,1989,240.32639
Pakistan,PAK,1990,253.7853
Pakistan,PAK,1991,268.44656
Pakistan,PAK,1992,279.48465
Pakistan,PAK,1993,310.30283
Pakistan,PAK,1994,324.0593
Pakistan,PAK,1995,341.93817
Pakistan,PAK,1996,363.1733
Pakistan,PAK,1997,367.0591
Pakistan,PAK,1998,381.44623
Pakistan,PAK,1999,409.9069
Pakistan,PAK,2000,426.19287
Pakistan,PAK,2001,432.74802
Pakistan,PAK,2002,446.1363
Pakistan,PAK,2003,474.271
Pakistan,PAK,2004,533.24536
Pakistan,PAK,2005,546.45953
Pakistan,PAK,2006,586.63464
Pakistan,PAK,2007,621.1898
Pakistan,PAK,2008,637.138
Pakistan,PAK,2009,658.2393
Pakistan,PAK,2010,659.92236
Pakistan,PAK,2011,658.4216
Pakistan,PAK,2012,664.95123
Pakistan,PAK,2013,677.6111
Pakistan,PAK,2014,684.9629
Pakistan,PAK,2015,727.0184
Pakistan,PAK,2016,788.9259
Pakistan,PAK,2017,841.00464
Pakistan,PAK,2018,853.3108
Pakistan,PAK,2019,843.03674
Pakistan,PAK,2020,819.5201
Pakistan,PAK,2021,915.0253
Pakistan,PAK,2022,814.5364
Pakistan,PAK,2023,731.5221
Pakistan,PAK,2024,714.9667
Peru,PER,1965,47.24457
Peru,PER,1966,58.785244
Peru,PER,1967,59.00039
Peru,PER,1968,59.577362
Peru,PER,1969,59.19657
Peru,PER,1970,61.883842
Peru,PER,1971,62.419353
Peru,PER,1972,54.107426
Peru,PER,1973,62.15469
Peru,PER,1974,72.371254
Peru,PER,1975,76.651924
Peru,PER,1976,77.62772
Peru,PER,1977,77.72506
Peru,PER,1978,77.12342
Peru,PER,1979,79.46498
Peru,PER,1980,85.85089
Peru,PER,1981,88.42941
Peru,PER,1982,87.77925
Peru,PER,1983,74.48307
Peru,PER,1984,78.106224
Peru,PER,1985,74.29484
Peru,PER,1986,80.24539
Peru,PER,1987,88.03468
Peru,PER,1988,85.93717
Peru,PER,1989,76.42286
Peru,PER,1990,75.626114
Peru,PER,1991,71.74303
Peru,PER,1992,74.28
Peru,PER,1993,77.71646
Peru,PER,1994,84.7386
Peru,PER,1995,94.61228
Peru,PER,1996,97.60134
Peru,PER,1997,95.19984
Peru,PER,1998,97.809425
Peru,PER,1999,99.1913
Peru,PER,2000,99.01987
Peru,PER,2001,93.80348
Peru,PER,2002,96.15073
Peru,PER,2003,93.11637
Peru,PER,2004,106.28646
Peru,PER,2005,111.06189
Peru,PER,2006,107.815605
Peru,PER,2007,122.737564
Peru,PER,2008,138.52089
Peru,PER,2009,139.5307
Peru,PER,2010,165.21426
Peru,PER,2011,184.5094
Peru,PER,2012,190.21977
Peru,PER,2013,194.07635
Peru,PER,2014,199.36392
Peru,PER,2015,208.54565
Peru,PER,2016,225.29424
Peru,PER,2017,216.1487
Peru,PER,2018,224.70634
Peru,PER,2019,231.02678
Peru,PER,2020,194.70079
Peru,PER,2021,229.9804
Peru,PER,2022,246.00806
Peru,PER,2023,251.6794
Peru,PER,2024,270.48007
Philippines,PHL,1965,57.91762
Philippines,PHL,1966,64.42872
Philippines,PHL,1967,69.96113
Philippines,PHL,1968,82.568375
Philippines,PHL,1969,89.06962
Philippines,PHL,1970,90.23353
Philippines,PHL,1971,97.69365
Philippines,PHL,1972,103.11135
Philippines,PHL,1973,115.07647
Philippines,PHL,1974,107.88189
Philippines,PHL,1975,117.26971
Philippines,PHL,1976,120.45392
Philippines,PHL,1977,131.84712
Philippines,PHL,1978,136.29454
Philippines,PHL,1979,140.67473
Philippines,PHL,1980,132.12509
Philippines,PHL,1981,125.536736
Philippines,PHL,1982,125.15573
Philippines,PHL,1983,127.87363
Philippines,PHL,1984,109.15718
Philippines,PHL,1985,101.83763
Philippines,PHL,1986,103.38023
Philippines,PHL,1987,119.43511
Philippines,PHL,1988,130.81396
Philippines,PHL,1989,145.88826
Philippines,PHL,1990,152.68137
Philippines,PHL,1991,152.78705
Philippines,PHL,1992,168.80026
Philippines,PHL,1993,186.26462
Philippines,PHL,1994,191.02728
Philippines,PHL,1995,222.62498
Philippines,PHL,1996,237.71231
Philippines,PHL,1997,263.76028
Philippines,PHL,1998,259.7935
Philippines,PHL,1999,251.95323
Philippines,PHL,2000,251.66301
Philippines,PHL,2001,250.54512
Philippines,PHL,2002,253.06923
Philippines,PHL,2003,261.72485
Philippines,PHL,2004,266.06815
Philippines,PHL,2005,268.0465
Philippines,PHL,2006,248.2771
Philippines,PHL,2007,264.14014
Philippines,PHL,2008,269.79965
Philippines,PHL,2009,274.43613
Philippines,PHL,2010,290.329
Philippines,PHL,2011,291.71844
Philippines,PHL,2012,300.84344
Philippines,PHL,2013,328.6662
Philippines,PHL,2014,348.91867
Philippines,PHL,2015,384.33688
Philippines,PHL,2016,422.26352
Philippines,PHL,2017,465.7997
Philippines,PHL,2018,483.45755
Philippines,PHL,2019,502.4169
Philippines,PHL,2020,452.13684
Philippines,PHL,2021,478.5846
Philippines,PHL,2022,500.44394
Philippines,PHL,2023,533.9691
Philippines,PHL,2024,572.51514
Poland,POL,1965,773.3208
Poland,POL,1966,788.4074
Poland,POL,1967,811.3295
Poland,POL,1968,873.2449
Poland,POL,1969,933.4028
Poland,POL,1970,982.49603
Poland,POL,1971,1014.18164
Poland,POL,1972,1069.8838
Poland,POL,1973,1090.0466
Poland,POL,1974,1124.2314
Poland,POL,1975,1213.7114
Poland,POL,1976,1280.0734
Poland,POL,1977,1333.7827
Poland,POL,1978,1400.757
Poland,POL,1979,1422.1431
Poland,POL,1980,1487.8926
Poland,POL,1981,1341.2948
Poland,POL,1982,1367.6371
Poland,POL,1983,1373.2656
Poland,POL,1984,1428.6521
Poland,POL,1985,1459.6986
Poland,POL,1986,1502.0049
Poland,POL,1987,1551.1069
Poland,POL,1988,1521.3033
Poland,POL,1989,1464.4368
Poland,POL,1990,1205.9641
Poland,POL,1991,1179.6853
Poland,POL,1992,1127.586
Poland,POL,1993,1127.2528
Poland,POL,1994,1077.8927
Poland,POL,1995,1102.9259
Poland,POL,1996,1157.8153
Poland,POL,1997,1146.1965
Poland,POL,1998,1096.6576
Poland,POL,1999,1075.7216
Poland,POL,2000,1010.57684
Poland,POL,2001,1002.1676
Poland,POL,2002,991.38605
Poland,POL,2003,1027.221
Poland,POL,2004,1031.9388
Poland,POL,2005,1049.8762
Poland,POL,2006,1096.4794
Poland,POL,2007,1087.2692
Poland,POL,2008,1099.4701
Poland,POL,2009,1052.5646
Poland,POL,2010,1116.9745
Poland,POL,2011,1115.2488
Poland,POL,2012,1068.3617
Poland,POL,2013,1072.273
Poland,POL,2014,1022.68164
Poland,POL,2015,1030.0284
Poland,POL,2016,1079.8328
Poland,POL,2017,1133.6296
Poland,POL,2018,1150.7246
Poland,POL,2019,1104.4507
Poland,POL,2020,1048.529
Poland,POL,2021,1127.9968
Poland,POL,2022,1071.1055
Poland,POL,2023,993.9858
Poland,POL,2024,972.7052
Portugal,PRT,1965,37.414474
Portugal,PRT,1966,38.317055
Portugal,PRT,1967,41.513733
Portugal,PRT,1968,43.32866
Portugal,PRT,1969,44.79992
Portugal,PRT,1970,59.126312
Portugal,PRT,1971,65.94997
Portugal,PRT,1972,70.713165
Portugal,PRT,1973,79.42516
Portugal,PRT,1974,82.760315
Portugal,PRT,1975,86.11945
Portugal,PRT,1976,89.840935
Portugal,PRT,1977,88.506454
Portugal,PRT,1978,92.32926
Portugal,PRT,1979,98.628136
Portugal,PRT,1980,104.08329
Portugal,PRT,1981,110.62819
Portugal,PRT,1982,115.26736
Portugal,PRT,1983,116.69098
Portugal,PRT,1984,117.561905
Portugal,PRT,1985,117.26694
Portugal,PRT,1986,132.3257
Portugal,PRT,1987,134.13718
Portugal,PRT,1988,142.78426
Portugal,PRT,1989,176.1492
Portugal,PRT,1990,173.36174
Portugal,PRT,1991,181.15108
Portugal,PRT,1992,198.0706
Portugal,PRT,1993,191.95146
Portugal,PRT,1994,195.28323
Portugal,PRT,1995,216.8209
Portugal,PRT,1996,205.44727
Portugal,PRT,1997,214.05685
Portugal,PRT,1998,237.41054
Portugal,PRT,1999,259.2402
Portugal,PRT,2000,255.68153
Portugal,PRT,2001,252.20224
Portugal,PRT,2002,268.0917
Portugal,PRT,2003,253.43167
Portugal,PRT,2004,262.78198
Portugal,PRT,2005,274.16318
Portugal,PRT,2006,249.9684
Portugal,PRT,2007,249.53333
Portugal,PRT,2008,242.07172
Portugal,PRT,2009,233.71632
Portugal,PRT,2010,220.53128
Portugal,PRT,2011,218.49414
Portugal,PRT,2012,206.80357
Portugal,PRT,2013,204.73491
Portugal,PRT,2014,201.59901
Portugal,PRT,2015,218.28049
Portugal,PRT,2016,218.77133
Portugal,PRT,2017,237.14984
Portugal,PRT,2018,221.32323
Portugal,PRT,2019,215.78716
Portugal,PRT,2020,181.05876
Portugal,PRT,2021,177.7309
Portugal,PRT,2022,184.47581
Portugal,PRT,2023,170.53383
Portugal,PRT,2024,159.50528
Qatar,QAT,1965,1.411083
Qatar,QAT,1966,1.4206977
Qatar,QAT,1967,2.0353773
Qatar,QAT,1968,6.4395638
Qatar,QAT,1969,10.11864
Qatar,QAT,1970,11.525688
Qatar,QAT,1971,11.481248
Qatar,QAT,1972,12.700935
Qatar,QAT,1973,18.021017
Qatar,QAT,1974,15.71218
Qatar,QAT,1975,23.445349
Qatar,QAT,1976,15.060141
Qatar,QAT,1977,20.98321
Qatar,QAT,1978,20.128462
Qatar,QAT,1979,50.366066
Qatar,QAT,1980,53.369812
Qatar,QAT,1981,51.05921
Qatar,QAT,1982,59.333015
Qatar,QAT,1983,61.854355
Qatar,QAT,1984,70.41024
Qatar,QAT,1985,66.110016
Qatar,QAT,1986,72.07097
Qatar,QAT,1987,69.853096
Qatar,QAT,1988,73.53971
Qatar,QAT,1989,77.74552
Qatar,QAT,1990,78.83766
Qatar,QAT,1991,90.81282
Qatar,QAT,1992,144.29259
Qatar,QAT,1993,154.35905
Qatar,QAT,1994,156.66763
Qatar,QAT,1995,156.14796
Qatar,QAT,1996,115.159134
Qatar,QAT,1997,125.89061
Qatar,QAT,1998,135.5558
Qatar,QAT,1999,150.89789
Qatar,QAT,2000,134.84448
Qatar,QAT,2001,129.62798
Qatar,QAT,2002,161.89944
Qatar,QAT,2003,163.61984
Qatar,QAT,2004,197.56996
Qatar,QAT,2005,223.67255
Qatar,QAT,2006,245.36478
Qatar,QAT,2007,279.8601
Qatar,QAT,2008,288.55725
Qatar,QAT,2009,288.3623
Qatar,QAT,2010,335.3958
Qatar,QAT,2011,393.12094
Qatar,QAT,2012,448.41562
Qatar,QAT,2013,483.47293
Qatar,QAT,2014,516.8289
Qatar,QAT,2015,595.01605
Qatar,QAT,2016,586.1008
Qatar,QAT,2017,563.6369
Qatar,QAT,2018,572.90125
Qatar,QAT,2019,584.8115
Qatar,QAT,2020,512.91046
Qatar,QAT,2021,542.6197
Qatar,QAT,2022,563.86743
Qatar,QAT,2023,614.401
Qatar,QAT,2024,648.3432
Romania,ROU,1965,275.7491
Romania,ROU,1966,294.20938
Romania,ROU,1967,327.369
Romania,ROU,1968,348.36093
Romania,ROU,1969,399.25623
Romania,ROU,1970,423.8111
Romania,ROU,1971,445.27383
Romania,ROU,1972,461.56268
Romania,ROU,1973,503.5074
Romania,ROU,1974,504.43182
Romania,ROU,1975,549.8305
Romania,ROU,1976,598.37024
Romania,ROU,1977,632.30743
Romania,ROU,1978,679.3684
Romania,ROU,1979,691.28705
Romania,ROU,1980,694.4791
Romania,ROU,1981,695.924
Romania,ROU,1982,692.22156
Romania,ROU,1983,692.5214
Romania,ROU,1984,683.5076
Romania,ROU,1985,677.31177
Romania,ROU,1986,698.1178
Romania,ROU,1987,723.9721
Romania,ROU,1988,727.4429
Romania,ROU,1989,732.03156
Romania,ROU,1990,701.4671
Romania,ROU,1991,581.3076
Romania,ROU,1992,516.07074
Romania,ROU,1993,497.4638
Romania,ROU,1994,466.274
Romania,ROU,1995,505.44162
Romania,ROU,1996,500.8814
Romania,ROU,1997,456.1937
Romania,ROU,1998,407.92636
Romania,ROU,1999,352.33823
Romania,ROU,2000,361.15204
Romania,ROU,2001,365.91168
Romania,ROU,2002,379.02023
Romania,ROU,2003,389.12903
Romania,ROU,2004,396.30792
Romania,ROU,2005,387.3054
Romania,ROU,2006,399.98615
Romania,ROU,2007,384.3478
Romania,ROU,2008,370.54102
Romania,ROU,2009,316.71497
Romania,ROU,2010,307.7461
Romania,ROU,2011,329.98883
Romania,ROU,2012,320.12036
Romania,ROU,2013,282.82623
Romania,ROU,2014,279.12173
Romania,ROU,2015,278.3982
Romania,ROU,2016,276.75482
Romania,ROU,2017,290.4562
Romania,ROU,2018,290.21555
Romania,ROU,2019,285.7649
Romania,ROU,2020,270.6317
Romania,ROU,2021,287.70355
Romania,ROU,2022,265.5929
Romania,ROU,2023,252.93504
Romania,ROU,2024,257.51074
Russia,RUS,1985,8801.017
Russia,RUS,1986,8939.963
Russia,RUS,1987,9208.1875
Russia,RUS,1988,9359.676
Russia,RUS,1989,9396.659
Russia,RUS,1990,9246.796
Russia,RUS,1991,9100.938
Russia,RUS,1992,8716.63
Russia,RUS,1993,8065.3857
Russia,RUS,1994,7340.464
Russia,RUS,1995,6898.247
Russia,RUS,1996,6647.377
Russia,RUS,1997,6237.4385
Russia,RUS,1998,6234.794
Russia,RUS,1999,6265.9697
Russia,RUS,2000,6357.776
Russia,RUS,2001,6431.0176
Russia,RUS,2002,6427.9023
Russia,RUS,2003,6577.551
Russia,RUS,2004,6606.419
Russia,RUS,2005,6597.7324
Russia,RUS,2006,6915.3154
Russia,RUS,2007,6942.0825
Russia,RUS,2008,7010.4805
Russia,RUS,2009,6595.961
Russia,RUS,2010,6896.798
Russia,RUS,2011,7171.414
Russia,RUS,2012,7211.6895
Russia,RUS,2013,7086.33
Russia,RUS,2014,7115.961
Russia,RUS,2015,6970.462
Russia,RUS,2016,7083.562
Russia,RUS,2017,7120.232
Russia,RUS,2018,7403.6978
Russia,RUS,2019,7322.612
Russia,RUS,2020,6961.566
Russia,RUS,2021,7193.5527
Russia,RUS,2022,7528.3447
Russia,RUS,2023,7670.828
Russia,RUS,2024,7940.717
Saudi Arabia,SAU,1965,235.13956
Saudi Arabia,SAU,1966,238.3216
Saudi Arabia,SAU,1967,241.7649
Saudi Arabia,SAU,1968,245.51805
Saudi Arabia,SAU,1969,249.66278
Saudi Arabia,SAU,1970,262.85544
Saudi Arabia,SAU,1971,263.2719
Saudi Arabia,SAU,1972,282.16907
Saudi Arabia,SAU,1973,301.00037
Saudi Arabia,SAU,1974,319.35376
Saudi Arabia,SAU,1975,253.26085
Saudi Arabia,SAU,1976,292.7943
Saudi Arabia,SAU,1977,345.7625
Saudi Arabia,SAU,1978,385.33572
Saudi Arabia,SAU,1979,466.8433
Saudi Arabia,SAU,1980,419.91632
Saudi Arabia,SAU,1981,501.23672
Saudi Arabia,SAU,1982,551.8529
Saudi Arabia,SAU,1983,597.98206
Saudi Arabia,SAU,1984,715.298
Saudi Arabia,SAU,1985,729.73376
Saudi Arabia,SAU,1986,784.659
